ticker,name,avg_volume,avg_value,last_price
442090,에셋플러스 코리아대장장이액티브,9860.57142857143,184925756.42857143,18790
407820,에셋플러스 코리아플랫폼액티브,4796.571428571428,38376219.76190476,7740
448100,WON 200,22074.0,1264901241.1904762,57485
413930,WON AI ESG액티브,2770.6190476190477,41145160.47619048,15130
0088N0,WON K-글로벌수급상위,315100.5238095238,3444802501.6666665,10650
458030,WON 국공채머니마켓액티브,1385.047619047619,75312816.14285715,54400
426150,WON 대한민국국고채액티브,2319.8571428571427,135116600.7142857,56925
444490,WON 미국S&P500,28957.380952380954,529937663.0952381,18570
489290,WON 미국빌리어네어,37253.76190476191,570276016.6666666,15445
440910,WON 미국우주항공방산,26070.428571428572,628217367.1428572,23405
474590,WON 반도체밸류체인액티브,117166.76190476191,2067042030.2380953,18190
496020,WON 전단채플러스액티브,7121.857142857143,368846944.7619048,51815
488720,WON 종합채권(AA-이상)액티브,9048.57142857143,469137129.04761904,51235
480460,WON 한국부동산TOP3플러스,3719.2380952380954,36354991.666666664,9750
108590,TREX 200,304.14285714285717,16780132.38095238,56000
145850,TREX 펀더멘탈 200,33.0,1962258.8095238095,59070
483570,KCGI 미국S&P500 TOP10,15264.047619047618,231821800.0,15470
153270,KIWOOM 코스피100,12246.952380952382,517071119.28571427,42335
167860,KIWOOM 국고채10년레버리지,785.8571428571429,89131075.47619048,108295
148070,KIWOOM 국고채10년,22847.52380952381,2645550027.142857,113775
069660,KIWOOM 200,345308.28571428574,18658341665.47619,55910
294400,KIWOOM 200TR,155228.90476190476,11274322559.047619,72915
253250,KIWOOM 200선물레버리지,104510.80952380953,3933419804.7619047,37360
253230,KIWOOM 200선물인버스2X,251787.66666666666,198039780.7142857,765
253240,KIWOOM 200선물인버스,29145.904761904763,100768843.57142857,3465
464240,KIWOOM 26-09회사채(AA-이상)액티브,15289.333333333334,805037596.4285715,52630
458210,KIWOOM CD금리액티브(합성),1813.095238095238,195898895.9047619,108155
460280,KIWOOM Fn유전자혁신기술,2718.190476190476,29921250.476190478,11290
488200,KIWOOM K-2차전지북미공급망,301280.8095238095,3519935799.5238094,11105
488210,KIWOOM K-반도체북미공급망,175489.90476190476,2224239150.2380953,12475
469790,KIWOOM K-테크TOP10,18612.619047619046,344579311.9047619,18470
100910,KIWOOM KRX100,9939.047619047618,86001947.61904761,8725
200250,KIWOOM 인도Nifty50(합성),66303.04761904762,1710887333.8095238,25965
435530,KIWOOM TDF2030액티브,1602.1904761904761,23110546.904761903,14570
435540,KIWOOM TDF2040액티브,1710.2857142857142,27026497.14285714,15995
435550,KIWOOM TDF2050액티브,3570.190476190476,57637278.571428575,16380
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,60203.92857142857,613516119.2857143,10280
0084D0,KIWOOM 미국테크100월간목표헤지액티브,152384.2857142857,1647848341.1904762,11040
104530,KIWOOM 고배당,65649.38095238095,994703963.3333334,15140
114470,KIWOOM 국고채3년,1604.095238095238,177654114.04761904,110000
471460,KIWOOM 국고채30년액티브,8611.285714285714,534335577.85714287,59155
473490,KIWOOM 글로벌AI반도체,35260.71428571428,768200118.3333334,21570
489860,KIWOOM 글로벌전력GRID인프라,15614.666666666666,211258524.52380952,13645
394350,KIWOOM 글로벌퓨처모빌리티,3906.6190476190477,58319900.0,15500
130730,KIWOOM 단기자금,24260.666666666668,2521359536.1904764,103975
419890,KIWOOM 단기채권ESG액티브,811.5714285714286,88585910.0,108920
411860,KIWOOM 독일DAX,37095.0,627786690.2380953,16965
476450,KIWOOM 머니마켓액티브,17931.619047619046,948717427.0952381,52940
430500,KIWOOM 물가채KIS,1670.5238095238096,194838610.95238096,115165
426330,KIWOOM 미국ETF산업STOXX,884.1428571428571,13429041.42857143,15255
449770,KIWOOM 미국S&P500,8061.0952380952385,155856522.85714287,19550
449780,KIWOOM 미국S&P500(H),49030.09523809524,823518124.0476191,16680
0107F0,KIWOOM 미국고배당&AI테크,295868.5714285714,2946818313.3333335,10065
453080,KIWOOM 미국나스닥100(H),119416.33333333333,2400823045.4761906,20015
460270,KIWOOM 미국달러SOFR금리액티브(합성),3029.6666666666665,38522399.28571428,12840
230480,KIWOOM 미국달러선물인버스2X,9768.190476190477,43855318.333333336,4330
225800,KIWOOM 미국달러선물레버리지,2731.3333333333335,43780599.28571428,16545
139660,KIWOOM 미국달러선물인버스,1883.0,15402915.238095239,8020
138230,KIWOOM 미국달러선물,4611.380952380952,76029172.85714285,16810
373790,KIWOOM 미국방어배당성장나스닥,1643.1904761904761,25359416.904761903,15510
483030,KIWOOM 미국블록버스터바이오테크의약품+,6552.0952380952385,65239816.190476194,10075
459790,KIWOOM 미국성장기업30액티브,1367.7619047619048,24627899.61904762,18270
498270,KIWOOM 미국양자컴퓨팅,1008460.7619047619,15816416345.0,14575
474800,KIWOOM 미국원유에너지기업,24594.428571428572,286523825.47619045,11715
104520,KIWOOM 블루칩,973.8095238095239,11115588.57142857,11545
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),11856.714285714286,130987634.76190476,10865
483020,KIWOOM 의료AI,34746.80952380953,419019378.0952381,12600
454780,KIWOOM 종합채권(AA-이상)액티브,483.95238095238096,53064342.61904762,107555
441330,KIWOOM 차이나A50커넥트MSCI,19367.95238095238,236404448.0952381,12475
454180,KIWOOM 차이나내수소비TOP CSI,3489.3809523809523,32712988.095238097,9390
496090,KIWOOM 코리아밸류업,35703.04761904762,564775572.6190476,16265
291630,KIWOOM 코스닥150선물레버리지,54766.0,304627722.61904764,5605
291620,KIWOOM 코스닥150선물인버스,6961.285714285715,37700768.0952381,5395
316670,KIWOOM 코스닥150,61706.857142857145,461729971.1904762,7565
122260,KIWOOM 통안채1년,4202.142857142857,442359041.1904762,105215
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),39061.19047619047,443195321.6666667,11120
0097L0,KIWOOM 한국고배당&미국AI테크,219659.2380952381,2347610372.142857,10585
441800,TIMEFOLIO Korea플러스배당액티브,335118.4761904762,6251564849.761905,19000
463050,TIMEFOLIO K바이오액티브,1509637.2857142857,23955057053.333332,16470
404120,TIMEFOLIO K신재생에너지액티브,79661.42857142857,1317012549.2857144,17135
385710,TIMEFOLIO K이노베이션액티브,11678.47619047619,110732097.14285715,9385
410870,TIMEFOLIO K컬처액티브,580413.9047619047,7167724218.571428,11420
456600,TIMEFOLIO 글로벌AI인공지능액티브,681863.0476190476,25928612736.904762,37040
485810,TIMEFOLIO 글로벌바이오액티브,14673.0,137083580.47619048,9580
494180,TIMEFOLIO 글로벌소비트렌드액티브,135997.95238095237,1803620589.7619047,13225
478150,TIMEFOLIO 글로벌우주테크&방산액티브,203057.2380952381,4122096688.571429,19765
0113D0,TIMEFOLIO 글로벌탑픽액티브,906056.1111111111,9087763951.11111,9850
426020,TIMEFOLIO 미국S&P500액티브,159267.14285714287,4316008051.904762,27430
426030,TIMEFOLIO 미국나스닥100액티브,742499.8571428572,27322549265.714287,36015
0019K0,TIMEFOLIO 미국나스닥100채권혼합50액티브,346522.0,4065378473.571429,11685
0036D0,TIMEFOLIO 미국배당다우존스액티브,78913.95238095238,827608303.8095238,10505
0043Y0,TIMEFOLIO 차이나AI테크액티브,466533.4761904762,6536114237.857142,14100
495060,TIMEFOLIO 코리아밸류업액티브,84225.76190476191,1255585468.8095238,15105
385720,TIMEFOLIO 코스피액티브,268459.5238095238,3789861992.857143,14065
472720,TRUSTON 주주가치액티브,9219.142857142857,159439982.14285713,17675
496130,TRUSTON 코리아밸류업액티브,16094.52380952381,242815035.0,15260
491610,1Q CD금리액티브(합성),7479.0952380952385,772008869.0952381,103315
451060,1Q K200액티브,126627.23809523809,2300482371.904762,18220
0103T0,1Q K소버린AI,461652.6666666667,4774137665.714286,10140
463290,1Q 단기금융채액티브,9206.333333333334,999886375.4285715,108645
479080,1Q 머니마켓액티브,109567.71428571429,5787445642.142858,52875
0052S0,1Q 미국S&P500미국채혼합50액티브,283864.6666666667,3188530459.5238094,11385
0026S0,1Q 미국S&P500,176059.7142857143,2069192167.3809524,11950
0111P0,1Q 미국나스닥100미국채혼합50액티브,407096.7619047619,4183295578.8095236,10450
0069M0,1Q 미국나스닥100,157078.7142857143,1908171936.6666667,12225
0083S0,1Q 미국메디컬AI,234131.2380952381,2897423292.6190476,11750
0004G0,1Q 미국배당TOP30,17716.095238095237,162759722.14285713,9100
0094X0,1Q 샤오미밸류체인액티브,176807.0,1926853723.5714285,10475
0017Y0,1Q 종합채권(AA-이상)액티브,286.0952380952381,28919608.333333332,99505
0052T0,1Q 중단기회사채(A-이상)액티브,5470.666666666667,276423203.5714286,50505
472350,1Q 차이나H(H),3060.190476190476,51715684.28571428,16845
495330,1Q 코리아밸류업,51435.23809523809,833911298.5714285,16160
492500,1Q 현대차그룹채권(A+이상)&국고통안,1839.904761904762,95316106.42857143,51660
422260,VITA MZ소비액티브,1594.047619047619,15720202.38095238,9455
452440,VITA 밸류알파액티브,898.4285714285714,14831658.333333334,15910
473440,ACE 11월만기자동연장회사채AA-이상액티브,16317.857142857143,175193989.80952382,10745
332500,ACE 200TR,36123.666666666664,1331987481.6666667,37410
105190,ACE 200,276141.5714285714,15283519754.285715,56220
461270,ACE 26-06 회사채(AA-이상)액티브,23835.47619047619,266751939.52380952,11190
475260,ACE 2월만기자동연장회사채AA-이상액티브,2070.1428571428573,22023281.42857143,10645
385600,ACE 2차전지&친환경차액티브,67084.0,522897852.38095236,7810
475270,ACE 5월만기자동연장회사채AA-이상액티브,7656.238095238095,81236946.90476191,10615
475280,ACE 8월만기자동연장회사채AA-이상액티브,257.14285714285717,2730838.476190476,10620
469150,ACE AI반도체포커스,1093995.0952380951,26732623722.38095,24720
0079X0,ACE BYD밸류체인액티브,634690.0476190476,8153390192.619047,12795
385590,ACE ESG액티브,1319.4285714285713,16095687.857142856,12380
0010E0,ACE FTSE WGBI Korea,149.76190476190476,14937498.80952381,97625
380340,ACE Fn5G플러스,2390.0,33864600.23809524,14680
475050,ACE KPOP포커스,1258183.9523809524,15495131082.142857,11165
411060,ACE KRX금현물,6655513.047619048,189793442390.0,27365
291130,ACE MSCI멕시코(합성),2259.904761904762,37121183.0952381,16760
256440,ACE MSCI인도네시아(합성),67285.95238095238,575169020.9523809,8970
261920,ACE MSCI필리핀(합성),1791.5714285714287,23565793.80952381,12800
0021D0,ACE TDF2030액티브,13610.714285714286,150091579.52380952,11020
0021E0,ACE TDF2050액티브,46493.28571428572,542308181.4285715,11705
225130,ACE 골드선물 레버리지(합성 H),29241.904761904763,1519960674.2857144,47910
483340,ACE 구글밸류체인액티브,153336.47619047618,2259006330.952381,15075
114460,ACE 국고채3년,1863.1904761904761,192880735.0,102790
365780,ACE 국고채10년,18642.761904761905,1699660862.857143,89545
494340,ACE 글로벌AI맞춤형반도체,21235.095238095237,280801131.1904762,13050
446770,ACE 글로벌반도체TOP4 Plus,539951.7619047619,23482736605.238094,44900
435040,ACE 글로벌브랜드TOP10,3321.6666666666665,64834514.52380952,19765
497510,ACE 글로벌빅파마,6899.714285714285,74455894.04761904,11150
460960,ACE 글로벌인컴TOP10,85124.66666666667,976016735.2380953,11615
414270,ACE 글로벌자율주행액티브,337785.09523809527,4709469143.095238,14125
190620,ACE 단기통안채,15035.857142857143,1542294691.4285715,102600
440640,ACE 단기채권알파액티브,3535.9523809523807,394816394.04761904,111665
494330,ACE 라이프자산주주가치액티브,37589.0,540406905.2380953,14325
265690,ACE 러시아MSCI(합성),0.0,0.0,8535
152500,ACE 레버리지,61933.42857142857,1035860074.2857143,16840
483330,ACE 마이크로소프트밸류체인액티브,108980.47619047618,1503535682.3809524,13440
487340,ACE 머니마켓액티브,15018.42857142857,1567788767.142857,104515
0085P0,ACE 미국10년국채액티브,115827.85714285714,1231417485.7142856,10780
0085N0,ACE 미국10년국채액티브(H),44987.666666666664,462368661.6666667,10230
452250,ACE 미국30년국채선물레버리지(합성 H),129595.80952380953,761668774.7619047,5720
476760,ACE 미국30년국채액티브,478931.5238095238,4901112652.857142,10255
453850,ACE 미국30년국채액티브(H),3070352.714285714,24501828496.904762,7875
476750,ACE 미국30년국채엔화노출액티브(H),205676.7619047619,1870207971.4285715,9100
480030,ACE 미국500데일리타겟커버드콜(합성),199560.85714285713,2133183439.047619,10825
0118Z0,ACE 미국AI테크핵심산업액티브,2315439.3333333335,23033743938.333332,9265
280320,ACE 미국IT인터넷(합성 H),1964.952380952381,42729577.38095238,21075
360200,ACE 미국S&P500,1056126.761904762,25665787489.52381,24615
438080,ACE 미국S&P500채권혼합액티브,510309.4761904762,7048530542.380953,14055
309230,ACE 미국WideMoat동일가중,31493.285714285714,917819900.2380953,29230
438100,ACE 미국나스닥100미국채혼합50액티브,409245.0,6017481206.428572,14925
367380,ACE 미국나스닥100,797975.5714285715,22082702710.238094,28010
456880,ACE 미국달러SOFR금리(합성),170433.09523809524,2082515503.8095238,12445
440650,ACE 미국달러단기채권액티브,90183.14285714286,1088671535.0,12305
480040,ACE 미국반도체데일리타겟커버드콜(합성),123958.90476190476,1482386194.7619047,12410
402970,ACE 미국배당다우존스,377525.4761904762,4676417273.809524,12485
0049M0,ACE 미국배당퀄리티+커버드콜액티브,113877.95238095238,1268955674.047619,11265
0046Y0,ACE 미국배당퀄리티,38463.76190476191,443743378.8095238,11650
0049K0,ACE 미국배당퀄리티채권혼합50,20064.428571428572,215137705.0,10780
181480,ACE 미국부동산리츠(합성 H),568.8571428571429,46510809.76190476,80245
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),228218.04761904763,2860580585.952381,12930
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),47394.09523809524,1847825904.5238094,40700
465620,ACE 미국빅테크TOP7 Plus인버스(합성),3166.0476190476193,24501758.095238097,7490
465580,ACE 미국빅테크TOP7 Plus,1142912.4761904762,25589876781.904762,22865
473590,ACE 미국주식베스트셀러,129958.71428571429,2922433797.3809524,21205
0008E0,ACE 미국중심중소형제조업,10482.047619047618,120985592.14285715,11495
391600,ACE 미국친환경그린테마,11158.857142857143,130848242.14285715,12035
455660,ACE 미국하이일드액티브(H),59156.333333333336,582537743.0952381,9810
245710,ACE 베트남VN30(합성),115945.42857142857,3448448079.047619,28905
131890,ACE 삼성그룹동일가중,1927.047619047619,48655642.85714286,25065
108450,ACE 삼성그룹섹터가중,14523.47619047619,309584984.28571427,21410
226380,ACE Fn성장소비주도주,1685.952380952381,11554384.761904761,6555
316300,ACE 싱가포르리츠,2774.4285714285716,40255168.333333336,14510
277540,ACE 아시아TOP50,6044.476190476191,140554017.6190476,23515
483420,ACE 애플밸류체인액티브,15831.619047619048,218740227.85714287,14390
483320,ACE 엔비디아밸류체인액티브,809423.1904761905,11585586262.857143,14635
448540,ACE 엔비디아채권혼합,163528.2857142857,4165591110.952381,25425
0099L0,ACE 우량회사채(AA-이상)액티브,27603.95238095238,2762734711.428571,99685
433500,ACE 원자력TOP10,138821.2380952381,5511863228.809524,38825
0102X0,ACE 유럽방산TOP10,226289.47619047618,2226221581.904762,9465
487920,ACE 인도시장대표BIG5그룹액티브,15173.095238095239,135174610.0,8890
487910,ACE 인도컨슈머파워액티브,15161.238095238095,151683549.04761904,9845
145670,ACE 인버스,49625.57142857143,167934748.33333334,3330
497520,ACE 일라이릴리밸류체인,3547.0476190476193,40599062.61904762,11970
196030,ACE 일본TOPIX레버리지(H),1073.904761904762,62735666.190476194,59980
238720,ACE 일본Nikkei225(H),18644.14285714286,669310445.0,36235
469160,ACE 일본반도체,13169.904761904761,216559759.2857143,17030
205720,ACE 일본TOPIX인버스(합성 H),16419.285714285714,31903424.904761903,1913
0021C0,ACE 장기자산배분액티브,7094.809523809524,85496630.47619048,12195
356540,ACE 종합채권(AA-이상)액티브,12431.52380952381,1342701645.7142856,107010
447430,ACE 주주환원가치주액티브,61474.95238095238,902801861.6666666,14500
416090,ACE 중국과창판STAR50,113500.90476190476,1252617419.5238094,11170
168580,ACE 중국본토CSI300,13124.42857142857,447380375.0,35185
219900,ACE 중국본토CSI300레버리지(합성),10546.57142857143,46520047.14285714,4575
272910,ACE 중장기국공채액티브,131.61904761904762,14357236.666666666,108155
0087F0,ACE 차이나AI빅테크TOP2+액티브,79595.33333333333,915532044.0476191,11480
371870,ACE 차이나항셍테크,54980.80952380953,513256114.7619048,9150
496120,ACE 코리아밸류업,3412.5238095238096,54554425.47619048,16510
354500,ACE 코스닥150,32499.04761904762,498566457.85714287,15270
305050,ACE 코스피,12627.333333333334,516923835.0,41075
457480,ACE 테슬라밸류체인액티브,2256632.476190476,49496937471.666664,22395
469170,ACE 포스코그룹포커스,1715712.1904761905,10283300431.190475,5820
491220,PLUS 200TR,4879.0952380952385,316733896.9047619,66070
152100,PLUS 200,629961.0952380953,35590221823.57143,56915
253150,PLUS 200선물레버리지,862.2857142857143,65733313.809523806,75860
253160,PLUS 200선물인버스2X,104377.23809523809,162929548.14285713,1547
395750,PLUS ESG가치주액티브,1497.1904761904761,16798402.14285714,11920
395760,PLUS ESG성장주액티브,4384.0952380952385,56115264.52380952,12620
453010,PLUS KOFR금리,6510.761904761905,707501198.3333334,108775
227830,PLUS 코스피,1653.0,67262037.14285715,40910
122090,PLUS 코스피50,21213.619047619046,833140189.0476191,39595
429740,PLUS K리츠,9592.47619047619,66076989.047619045,6840
0104G0,PLUS K방산레버리지,233896.61904761905,2344306914.285714,8455
0090B0,PLUS K방산소부장,117417.61904761905,1297480348.5714285,9580
449450,PLUS K방산,1802814.4285714286,101130588141.19048,52235
269540,PLUS 미국S&P500(H),11523.190476190477,308934406.6666667,26820
269530,PLUS S&P글로벌인프라,5677.666666666667,110696097.38095239,19595
433880,PLUS TDF2060액티브,30147.85714285714,519553198.3333333,17340
251590,PLUS 고배당저변동50,8643.666666666666,133386184.76190476,15475
161510,PLUS 고배당주,1382107.3333333333,27507957943.333332,20260
0018C0,PLUS 고배당주위클리고정커버드콜,162267.2857142857,1859807044.2857144,11540
489030,PLUS 고배당주위클리커버드콜,559599.9523809524,5084139308.333333,8930
251600,PLUS 고배당주채권혼합,401001.09523809527,5572844589.523809,14050
461460,PLUS 국고채10년액티브,628.7619047619048,35070103.809523806,54960
451600,PLUS 국고채30년액티브,275.6666666666667,30869056.19047619,107955
491230,PLUS 국공채머니마켓액티브,3311.4761904761904,171706581.19047618,51890
289670,PLUS 국채선물10년,726.8095238095239,40947192.61904762,55290
298340,PLUS 국채선물3년,3010.5238095238096,172178401.42857143,56895
489010,PLUS 글로벌AI인프라,3907.2380952380954,64897300.952380955,16365
442580,PLUS 글로벌HBM반도체,79231.66666666667,2764734602.3809524,37360
496770,PLUS 글로벌방산,53526.857142857145,948714956.9047619,17565
419650,PLUS 글로벌수소&차세대연료전지,265225.2380952381,1406370007.6190476,5340
0007G0,PLUS 글로벌원자력밸류체인,261179.2380952381,4475516585.238095,15820
0035T0,PLUS 글로벌휴머노이드로봇액티브,117998.19047619047,1893571613.0952382,15915
415920,PLUS 글로벌희토류&전략자원생산기업,1247380.0952380951,9166432910.952381,6280
278620,PLUS 단기채권액티브,6964.571428571428,826302548.3333334,118560
477050,PLUS 머니마켓액티브,124479.85714285714,6575859452.380953,52865
0050E0,PLUS 미국AI에이전트,4309.0952380952385,42485610.47619048,9860
429760,PLUS 미국S&P500,14458.333333333334,258961617.3809524,18135
0057H0,PLUS 미국S&P500미국채혼합50액티브,75763.66666666667,855337712.8571428,11455
494410,PLUS 미국S&P500성장주,31973.14285714286,415139928.3333333,13150
0089B0,PLUS 미국나스닥100미국채혼합50,56179.142857142855,599630639.0476191,10875
287180,PLUS 미국나스닥테크,6233.0952380952385,264696217.3809524,43470
332610,PLUS 미국단기회사채(AAA~A),1405.5238095238096,184089619.2857143,133175
456200,PLUS 미국달러SOFR금리액티브(합성),290.85714285714283,17551687.61904762,61405
0078V0,PLUS 미국로보택시,30942.095238095237,398103366.6666667,12540
494420,PLUS 미국배당증가성장주데일리커버드콜,17476.714285714286,168425619.2857143,9715
0023B0,PLUS 미국양자컴퓨팅TOP10,124007.47619047618,2585927573.571429,19125
332620,PLUS 미국장기우량회사채,2762.2380952380954,275858026.4285714,99830
464470,PLUS 미국채30년액티브,22094.095238095237,1200798843.5714285,54675
461900,PLUS 미국테크TOP10,13648.0,303221377.14285713,22490
238670,PLUS 스마트베타Quality채권혼합,2004.095238095238,24211885.95238095,12095
373530,PLUS 신흥국MSCI인버스(합성 H),113.28571428571429,1002439.0476190476,8760
256450,PLUS 심천차이넥스트(합성),3245.3809523809523,43983936.9047619,14105
447660,PLUS 애플채권혼합,19074.95238095238,250284628.0952381,13270
239660,PLUS 우량회사채50,1409.7142857142858,171236812.14285713,121290
421320,PLUS 우주항공&UAM,49683.619047619046,1151841018.3333333,21525
464920,PLUS 일본반도체소부장,25842.904761904763,448283823.3333333,18140
489000,PLUS 일본엔화초단기국채(합성),100278.61904761905,1009270344.5238096,10165
0098N0,PLUS 자사주매입고배당주,708093.8571428572,7173326212.857142,10215
451000,PLUS 종합채권(AA-이상)액티브,317.0,36670515.952380955,113795
280920,PLUS 주도업종,4465.0952380952385,73203905.0,15630
266550,PLUS 중형주저변동50,207.1904761904762,3093778.5714285714,14980
0047N0,PLUS 차이나AI테크TOP10,47261.380952380954,577541356.9047619,12135
495040,PLUS 코리아밸류업,28089.52380952381,459748216.9047619,16190
301410,PLUS 코스닥150선물인버스,4669.380952380952,21198647.85714286,4565
301400,PLUS 코스닥150,2282.9523809523807,34524338.571428575,15320
328370,PLUS 코스피TR,4993.380952380952,107655539.76190476,21840
457990,PLUS 태양광&ESS,143076.57142857142,3156529726.6666665,21840
0000J0,PLUS 한화그룹주,262610.4761904762,7012909044.285714,25375
461910,PLUS 미국테크TOP10레버리지(합성),5424.285714285715,208642794.2857143,40320
213630,PLUS 미국다우존스고배당주(합성 H),5165.523809523809,94093788.33333333,18010
189400,PLUS 글로벌MSCI(합성 H),412.04761904761904,9473172.857142856,22795
195970,PLUS 선진국MSCI(합성 H),17460.190476190477,250930438.57142857,14310
195980,PLUS 신흥국MSCI(합성 H),45381.71428571428,556255701.1904762,12235
433250,UNICORN R&D 액티브,51.57142857142857,821012.380952381,16635
494220,UNICORN SK하이닉스밸류체인액티브,342245.4761904762,6622616577.619047,20195
470310,UNICORN 생성형AI강소기업액티브,4332.333333333333,47378878.0952381,11070
476000,UNICORN 포스트IPO액티브,4379.142857142857,46975211.666666664,10775
491700,HK 200,451.14285714285717,24373948.61904762,55875
0000Y0,HK 26-12 회사채(AA-이상)액티브,69.42857142857143,7142072.380952381,102820
215620,HK S&P코리아로우볼,341.1904761904762,5360052.619047619,15625
0113P0,HK 머니마켓액티브,162.61904761904762,16297008.333333334,100305
391670,HK 베스트일레븐액티브,400.14285714285717,5958251.19047619,14565
472920,HK 종합채권(AA-이상)액티브,1798.142857142857,201203088.33333334,109965
